Modelo,Bootloader,Flash,Firmware,Hora,Fecha,Rev,Serie,Usuario
102-9739,1.03,1.0,1.03,9:25:16 AM,11/13/2018,B,6,Ivan
102-9739,1.03,1.0,1.03,9:48:15 AM,11/13/2018,B,7,Ivan
102-9739,1.03,1.0,1.03,9:51:25 AM,11/13/2018,B,8,Ivan
118-6048,1.03,1.0,5.02,10:23:19 AM,11/13/2018,B,3,Ivan
102-9739,1.03,1.0,1.03,10:25:29 AM,11/13/2018,B,9,Ivan
102-9739,1.03,1.0,1.03,1:08:44 PM,11/13/2018,B,A,Ivan
102-9739,1.03,1.0,1.03,1:12:40 PM,11/13/2018,B,A,Ivan
102-9739,1.03,1.0,1.03,1:18:31 PM,11/13/2018,B,C,Ivan
